time_of_post,latitude, longitude,category,number_of_tradies,estimated_size,number_of_impressions,accepted
2019-09-16 13:15:06,-33.8700,151.3431,6,2476,small,648,0
2019-09-12 09:22:06,-33.8160,151.3102,7,4242,medium,997,0
2019-09-12 14:00:06,-37.8821,145.0459,3,5089,small,744,0
2019-09-10 01:28:06,-33.8073,151.2459,4,2257,small,667,0
2019-09-16 07:21:06,-37.7963,144.7996,5,1058,small,560,0
2019-09-15 09:19:06,-37.8569,145.1106,5,1058,medium,582,0
2019-09-16 12:18:06,-37.9682,145.1703,4,5479,small,763,1
2019-09-14 11:29:06,-37.7394,144.6568,3,5089,medium,1681,0
2019-09-14 01:19:06,-33.7806,151.0130,3,9732,small,1194,0
2019-09-16 07:03:06,-37.8459,144.9710,8,8376,medium,1055,0
2019-09-13 14:50:06,-33.8417,151.2865,1,1542,small,1368,1
2019-09-10 05:15:06,-33.8290,151.3279,5,355,small,2308,0
2019-09-11 14:44:06,-37.6973,145.0774,7,3677,small,122,0
2019-09-10 17:58:06,-37.8289,145.0150,4,5479,small,299,0
2019-09-10 12:54:06,-33.6498,151.2528,4,2257,small,1329,0
2019-09-10 21:17:06,-37.7459,145.0386,6,8260,medium,920,0
2019-09-16 18:46:06,-33.8740,151.1043,6,2476,medium,606,1
2019-09-12 20:20:06,-37.7917,145.1237,6,8260,medium,460,1
2019-09-11 19:55:06,-17.9097,122.2120,5,3590,medium,962,1
2019-09-16 21:52:06,-33.9080,151.2229,5,355,medium,1459,0
2019-09-11 21:26:06,-37.8695,145.0356,4,5479,small,559,0
2019-09-16 22:00:06,-37.7258,145.0346,2,634,small,582,0
2019-09-15 09:28:06,-37.8683,144.9295,3,5089,small,1086,0
2019-09-12 07:23:06,-33.9229,151.2690,5,355,small,871,0
2019-09-12 14:13:06,-33.7363,151.0334,3,9732,small,1087,1
2019-09-15 15:51:06,-37.7171,144.9554,5,1058,small,1480,0
2019-09-14 17:55:06,-37.7274,145.1479,5,1058,small,446,0
2019-09-10 10:52:06,-33.8474,151.2869,5,355,medium,1074,0
2019-09-13 08:31:06,-37.6849,144.9881,9,1432,small,339,0
2019-09-13 06:59:06,-33.8279,151.3602,6,2476,medium,815,0
2019-09-13 16:59:06,-33.8679,151.3258,5,355,small,1833,0
2019-09-15 00:43:06,-37.8893,144.9599,6,8260,small,776,0
2019-09-16 09:25:06,-33.8313,151.3400,5,355,medium,961,0
2019-09-14 12:44:06,-33.8911,151.1401,8,1627,medium,,0
2019-09-12 08:16:06,-33.8906,151.0461,6,2476,medium,1764,0
2019-09-11 07:01:06,-38.0012,144.9950,1,6153,small,1585,0
2019-09-10 19:53:06,-37.6871,145.1314,4,5479,small,1808,1
2019-09-15 13:14:06,-33.7695,151.1909,5,355,small,1805,0
2019-09-15 18:38:06,-37.8782,145.0772,6,8260,small,1213,1
2019-09-14 00:00:06,-37.7374,144.8914,5,1058,medium,988,0
2019-09-16 11:18:06,-33.8833,151.3517,7,4242,small,1385,0
2019-09-15 15:49:06,-17.8020,122.4736,5,3590,medium,788,1
2019-09-16 12:45:06,-37.7288,144.8751,5,1058,medium,660,0
2019-09-16 11:07:06,-37.9536,144.7712,6,8260,medium,795,1
2019-09-13 13:41:06,-33.7751,151.2821,3,9732,medium,,1
2019-09-16 16:39:06,-37.7675,144.9459,4,5479,small,1092,1
2019-09-15 08:56:06,-33.9406,151.1549,2,7331,medium,224,0
2019-09-14 15:29:06,-33.8871,151.2430,5,355,small,531,0
2019-09-15 15:02:06,-33.9688,151.3319,7,4242,small,1984,1
2019-09-13 11:04:06,-33.7867,151.1789,9,10000,small,734,1
2019-09-10 16:45:06,-37.9052,144.9985,4,5479,medium,1018,1
2019-09-13 10:34:06,-33.7588,151.3035,6,2476,small,1321,0
2019-09-14 07:17:06,-33.7738,151.1515,3,9732,small,920,1
2019-09-14 17:23:06,-33.8774,151.3293,4,2257,small,1036,0
2019-09-10 09:25:06,-33.9323,151.2380,3,9732,medium,792,1
2019-09-15 06:36:06,-37.6846,144.8299,7,3677,medium,526,0
2019-09-15 14:50:06,-33.7306,151.2017,2,7331,medium,1615,1
2019-09-12 06:04:06,-33.7261,151.2213,5,355,medium,418,0
2019-09-14 13:36:06,-33.9766,151.2732,6,2476,small,1258,0
2019-09-10 08:23:06,-34.0782,151.1968,4,2257,small,757,0
2019-09-16 00:48:06,-37.8517,144.9416,2,634,small,1341,0
2019-09-12 10:31:06,-37.8335,144.8533,8,8376,small,1711,0
2019-09-13 17:37:06,-33.9965,151.1218,1,1542,medium,1444,0
2019-09-16 08:17:06,-33.8497,151.3450,6,2476,medium,386,0
2019-09-13 10:33:06,-17.9816,122.1653,5,3590,small,611,0
2019-09-11 21:06:06,-37.8710,144.9989,6,8260,medium,1068,0
2019-09-15 05:46:06,-37.8305,144.8967,4,5479,small,1772,0
2019-09-10 11:56:06,-18.1590,122.3367,4,7386,medium,505,0
2019-09-16 11:38:06,-37.7993,144.9190,4,5479,small,507,0
2019-09-15 17:40:06,-37.8959,145.0010,5,1058,small,700,0
2019-09-15 12:18:06,-33.8065,151.2964,6,2476,medium,183,1
2019-09-11 13:11:06,-33.8032,151.2610,2,7331,medium,619,0
2019-09-15 10:51:06,-37.7385,145.0217,6,8260,medium,724,0
2019-09-13 12:20:06,-37.8327,145.0326,8,8376,small,1795,1
2019-09-15 02:47:06,-33.8681,151.2428,5,355,medium,576,0
2019-09-13 07:39:06,-37.7346,144.8722,4,5479,medium,1234,1
2019-09-11 14:01:06,-33.7834,151.2597,6,2476,small,2215,0
2019-09-11 14:09:06,-37.8639,145.0237,4,5479,medium,647,1
2019-09-15 14:06:06,-37.8638,144.7908,7,3677,small,865,0
2019-09-11 06:01:06,-33.6940,151.1491,6,2476,medium,627,1
2019-09-14 00:29:06,-38.0226,144.9624,8,8376,small,31,0
2019-09-13 10:01:06,-37.7565,144.8062,7,3677,medium,1258,1
2019-09-11 05:51:06,-37.7506,145.1430,3,5089,small,883,0
2019-09-15 22:34:06,-37.6438,144.9835,9,1432,small,625,0
2019-09-13 19:41:06,-18.0514,122.2770,3,10000,medium,1850,1
2019-09-12 12:53:06,-34.0440,151.2181,5,355,medium,163,0
2019-09-16 07:14:06,-37.7540,145.0079,6,8260,small,1003,0
2019-09-12 18:05:06,-33.7548,150.9810,6,2476,small,980,0
2019-09-15 01:38:06,-33.9200,151.0162,8,1627,medium,997,0
2019-09-13 18:15:06,-33.8296,151.2172,7,4242,small,1065,0
2019-09-15 16:37:06,-33.8312,151.2935,7,4242,medium,403,0
2019-09-13 20:53:06,-33.9527,151.2413,7,4242,small,1392,0
2019-09-16 11:19:06,-33.9775,151.2616,5,355,medium,1674,0
2019-09-13 16:42:06,-33.9233,151.2698,5,355,small,247,0
2019-09-16 11:32:06,-33.9176,151.2184,2,7331,medium,1559,0
2019-09-13 02:57:06,-33.5963,151.3617,6,2476,medium,334,0
2019-09-12 16:12:06,-33.8233,151.2924,4,2257,medium,601,1
2019-09-14 21:48:06,-37.6991,144.8938,3,5089,medium,1515,1
2019-09-15 14:04:06,-18.0359,122.2404,8,1382,small,899,0
2019-09-15 11:08:06,-37.9917,145.0611,2,634,small,430,0
2019-09-12 19:46:06,-33.7288,151.2243,3,9732,small,840,0
2019-09-13 01:25:06,-33.7784,151.2897,6,2476,medium,1674,0
2019-09-15 04:37:06,-33.9240,151.2693,4,2257,small,582,0
2019-09-12 14:48:06,-33.9732,151.1080,5,355,medium,1814,0
2019-09-15 13:09:06,-33.8781,151.1314,4,2257,small,815,0
2019-09-11 08:00:06,-33.8784,151.1799,3,9732,small,1282,0
2019-09-16 20:06:06,-37.7758,145.0679,2,634,medium,1070,0
2019-09-13 15:18:06,-37.7779,144.8669,4,5479,small,883,1
2019-09-13 07:41:06,-33.8432,151.2049,5,355,small,623,0
2019-09-10 13:40:06,-37.7235,145.1346,8,8376,small,914,0
2019-09-13 05:39:06,-33.8609,151.2223,5,355,medium,1179,0
2019-09-11 13:15:06,-37.8412,145.0696,4,5479,medium,702,1
2019-09-11 01:13:06,-33.8602,151.1326,1,1542,small,511,0
2019-09-12 09:16:06,-33.9540,151.2878,5,355,small,1181,0
2019-09-16 08:48:06,-33.7872,151.2573,1,1542,medium,630,0
2019-09-12 11:16:06,-37.8935,144.9880,4,5479,small,1280,0
2019-09-11 13:09:06,-37.7251,144.8799,1,6153,small,1371,0
2019-09-16 09:09:06,-33.9165,151.1911,5,355,medium,471,0
2019-09-15 12:56:06,-33.8594,151.2023,7,4242,medium,611,1
2019-09-14 14:25:06,-37.6680,144.9606,4,5479,small,1802,0
2019-09-16 14:30:06,-37.8529,144.8880,4,5479,small,1364,0
2019-09-15 05:48:06,-37.8118,144.9721,3,5089,small,1196,0
2019-09-10 08:17:06,-37.6440,145.0335,2,634,medium,690,0
2019-09-16 19:16:06,-37.7695,144.8811,4,5479,medium,1445,0
2019-09-11 10:12:06,-33.8586,151.2856,5,355,small,699,0
2019-09-12 09:03:06,-37.9268,144.9241,8,8376,small,1497,0
2019-09-13 17:59:06,-33.8873,151.1587,2,7331,small,1430,0
2019-09-15 05:25:06,-33.9339,151.1672,1,1542,small,665,1
2019-09-15 19:27:06,-33.7721,151.1588,4,2257,medium,1375,1
2019-09-13 15:57:06,-37.6624,145.0733,4,5479,small,1700,1
2019-09-14 01:41:06,-33.9421,151.1536,2,7331,small,906,0
2019-09-13 16:07:06,-37.8150,145.0506,7,3677,small,1636,0
2019-09-16 17:04:06,-37.9334,144.9313,5,1058,small,-297,0
2019-09-11 21:46:06,-37.8748,144.7030,9,1432,small,1227,0
2019-09-13 18:12:06,-37.7375,144.9566,5,1058,medium,1415,1
2019-09-15 19:29:06,-33.9477,151.2962,5,355,medium,1627,0
2019-09-10 11:12:06,-37.5804,144.9870,2,634,medium,1290,0
2019-09-16 05:29:06,-33.8739,151.1021,6,2476,medium,1122,0
2019-09-14 18:55:06,-37.8704,144.8950,8,8376,small,31,0
2019-09-14 10:44:06,-37.8637,145.0389,7,3677,small,555,0
2019-09-15 05:43:06,-37.8768,144.8770,8,8376,medium,1274,1
2019-09-13 09:21:06,-33.9544,151.1881,5,355,small,410,0
2019-09-11 06:40:06,-37.7592,144.9839,3,5089,small,884,0
2019-09-11 04:43:06,-17.9788,122.3589,6,7591,small,758,0
2019-09-10 13:12:06,-37.8162,144.9161,3,5089,small,636,0
2019-09-15 01:20:06,-37.7395,145.0009,6,8260,small,1523,1
2019-09-11 04:44:06,-37.8406,144.8807,6,8260,medium,944,0
2019-09-15 19:15:06,-33.8406,151.1175,5,355,medium,993,0
2019-09-12 11:57:06,-33.9289,151.2877,3,9732,medium,842,0
2019-09-15 14:12:06,-37.9082,145.0314,2,634,medium,1031,1
2019-09-12 16:45:06,-37.8753,145.0618,2,634,small,,0
2019-09-13 14:46:06,-33.8572,151.1660,5,355,small,894,0
2019-09-10 08:24:06,-37.7847,144.8816,4,5479,small,885,0
2019-09-11 20:49:06,-38.1189,145.1299,7,3677,small,41,1
2019-09-16 15:20:06,-17.8909,122.1445,5,3590,small,558,1
2019-09-15 19:05:06,-33.8358,151.2201,3,9732,small,1060,0
2019-09-15 11:57:06,-37.7103,145.0083,6,8260,small,1349,0
2019-09-12 13:58:06,-33.8354,151.0273,3,9732,small,1905,1
2019-09-16 10:04:06,-37.9503,144.9564,3,5089,medium,1356,0
2019-09-12 21:39:06,-34.0714,151.0914,5,355,small,1353,0
2019-09-14 13:42:06,-33.8014,151.2118,4,2257,small,829,1
2019-09-14 16:25:06,-37.7321,145.0278,2,634,small,394,0
2019-09-15 22:31:06,-37.8136,145.0195,6,8260,medium,1299,0
2019-09-10 15:47:06,-37.7202,145.0697,7,3677,small,1774,1
2019-09-16 11:24:06,-37.7344,145.0182,4,5479,small,906,0
2019-09-12 16:40:06,-37.6562,145.0507,6,8260,medium,1531,1
2019-09-14 04:53:06,-37.7631,145.0047,5,1058,small,1107,0
2019-09-13 12:05:06,-33.7930,151.1481,5,355,small,1136,0
2019-09-14 09:01:06,-33.8901,151.4389,5,355,medium,-18,0
2019-09-12 17:32:06,-33.8742,151.0999,7,4242,medium,907,0
2019-09-10 17:28:06,-33.8682,151.2095,5,355,medium,232,0
2019-09-14 07:46:06,-37.8751,145.0841,5,1058,small,654,0
2019-09-14 10:27:06,-37.7709,144.9487,4,5479,small,,0
2019-09-15 01:26:06,-33.8791,151.1052,6,2476,medium,965,0
2019-09-14 15:21:06,-37.9248,144.9246,3,5089,small,1210,1
2019-09-15 10:59:06,-33.8327,151.0999,3,9732,medium,1394,0
2019-09-15 22:34:06,-34.1088,151.2418,6,2476,small,751,0
2019-09-16 09:17:06,-37.9226,145.0161,6,8260,small,702,1
2019-09-12 17:50:06,-37.7198,145.1143,3,5089,small,438,0
2019-09-12 11:35:06,-33.8550,151.2433,2,7331,medium,1072,0
2019-09-15 12:32:06,-37.7913,144.9528,5,1058,medium,1130,0
2019-09-10 22:42:06,-17.8814,122.0821,2,3001,small,731,0
2019-09-16 08:33:06,-37.6855,145.0642,4,5479,small,1039,0
2019-09-16 06:22:06,-33.8952,151.1691,6,2476,medium,439,0
2019-09-13 20:08:06,-33.6879,151.2244,4,2257,small,1588,0
2019-09-12 16:45:06,-37.7576,144.9361,1,6153,small,652,1
2019-09-14 08:07:06,-17.8577,122.3650,4,7386,medium,1261,1
2019-09-16 07:35:06,-17.8644,122.1344,4,7386,small,1098,0
2019-09-10 05:16:06,-37.8733,144.9877,2,634,small,1152,0
2019-09-13 21:54:06,-33.8927,151.1572,5,355,medium,1333,0
2019-09-10 16:18:06,-37.7474,144.9841,2,634,medium,1018,0
2019-09-16 10:30:06,-37.6185,144.8719,5,1058,medium,1707,0
2019-09-14 13:23:06,-37.9849,144.8741,3,5089,medium,1771,1
2019-09-11 08:36:06,-37.9344,145.0034,6,8260,small,595,0
2019-09-12 03:43:06,-33.9975,151.2193,7,4242,medium,788,0
2019-09-15 10:06:06,-33.9503,151.4481,4,2257,small,1085,0
2019-09-15 14:25:06,-33.7850,151.2201,5,355,medium,681,1
2019-09-16 06:36:06,-37.8344,144.9316,7,3677,small,695,0
2019-09-10 08:05:06,-17.8657,122.1379,3,10000,small,1701,0
2019-09-10 05:08:06,-33.8440,151.1770,8,1627,small,1386,0
2019-09-12 08:09:06,-37.9119,144.7921,7,3677,medium,593,0
2019-09-12 09:45:06,-37.6390,144.9414,4,5479,small,736,0
2019-09-10 04:32:06,-37.6767,145.0174,8,8376,small,595,0
2019-09-16 17:37:06,-17.9288,122.3162,4,7386,small,548,1
2019-09-15 18:18:06,-33.9740,151.1201,4,2257,small,411,0
2019-09-14 04:20:06,-33.8584,151.3182,2,7331,medium,1286,0
2019-09-15 07:09:06,-37.8873,144.8508,3,5089,medium,1996,1
2019-09-14 07:09:06,-37.8458,144.9432,5,1058,small,465,0
2019-09-10 14:05:06,-33.9322,151.1261,4,2257,small,1954,0
2019-09-15 01:05:06,-33.7847,151.2855,7,4242,small,364,0
2019-09-10 14:06:06,-33.7927,151.0291,4,2257,small,869,0
2019-09-10 13:54:06,-37.8673,144.7523,5,1058,medium,-167,0
2019-09-10 14:06:06,-37.8435,144.8920,5,1058,medium,771,1
2019-09-10 16:33:06,-33.6314,151.2091,6,2476,medium,756,1
2019-09-13 09:09:06,-37.7480,144.9146,5,1058,medium,896,1
2019-09-12 15:40:06,-37.8927,144.9456,9,1432,medium,1020,1
2019-09-10 03:46:06,-37.7520,145.0546,4,5479,small,805,0
2019-09-16 15:16:06,-33.9144,151.2689,7,4242,small,583,0
2019-09-15 14:17:06,-33.8603,151.2658,4,2257,medium,1109,1
2019-09-15 12:42:06,-33.8067,151.1225,5,355,medium,1148,1
2019-09-13 14:07:06,-17.9554,122.1486,4,7386,medium,449,1
2019-09-12 12:39:06,-33.9636,151.1290,5,355,medium,712,0
2019-09-14 03:03:06,-17.8111,122.1875,2,3001,small,1439,0
2019-09-10 14:28:06,-33.6634,151.2827,3,9732,small,1023,1
2019-09-12 13:56:06,-33.9278,151.2372,6,2476,small,1230,0
2019-09-10 12:10:06,-37.8127,144.8695,6,8260,medium,844,1
2019-09-14 11:19:06,-34.0938,151.3508,3,9732,medium,1262,0
2019-09-11 08:24:06,-33.8582,151.2238,5,355,medium,1043,0
2019-09-12 21:46:06,-33.8608,151.1578,7,4242,small,1702,0
2019-09-15 06:29:06,-34.0038,151.2713,3,9732,small,722,0
2019-09-11 02:56:06,-37.8283,144.9379,4,5479,small,1366,0
2019-09-13 14:18:06,-37.9590,144.8969,7,3677,medium,1440,0
2019-09-10 22:27:06,-33.9482,151.2452,3,9732,medium,304,0
2019-09-15 04:01:06,-33.9029,151.0804,8,1627,medium,264,0
2019-09-16 15:29:06,-37.7073,144.9637,6,8260,medium,593,1
2019-09-15 19:27:06,-33.9130,151.1537,6,2476,small,425,0
2019-09-15 07:52:06,-37.9506,144.9930,6,8260,medium,1110,0
2019-09-13 17:22:06,-37.7128,144.9920,1,6153,medium,277,0
2019-09-15 13:12:06,-33.8287,151.1568,7,4242,small,945,1
2019-09-16 09:18:06,-37.9215,144.9227,2,634,small,180,0
2019-09-15 11:26:06,-37.7510,144.9057,6,8260,medium,989,0
2019-09-14 10:14:06,-33.8678,151.2297,8,1627,medium,348,0
2019-09-10 21:19:06,-37.9167,144.8705,4,5479,small,1115,0
2019-09-11 12:44:06,-33.9003,151.0216,4,2257,small,628,1
2019-09-12 17:01:06,-33.8488,151.1986,7,4242,medium,989,0
2019-09-16 12:34:06,-33.6882,151.4723,5,355,medium,1479,1
2019-09-14 07:15:06,-33.9570,151.2871,5,355,medium,104,1
2019-09-13 06:12:06,-34.0365,151.4281,6,2476,medium,1293,0
2019-09-14 09:19:06,-33.6551,151.4068,5,355,medium,69,0
2019-09-16 10:38:06,-37.7301,145.0485,4,5479,small,1857,0
2019-09-14 09:55:06,-37.8914,144.9639,6,8260,small,868,0
2019-09-14 07:13:06,-33.8655,151.1322,3,9732,medium,1245,0
2019-09-12 16:15:06,-33.8516,151.1314,8,1627,medium,1645,1
2019-09-13 04:11:06,-33.8080,151.1749,6,2476,medium,1039,1
2019-09-15 09:24:06,-17.8427,122.0843,4,7386,small,1346,0
2019-09-12 07:46:06,-33.8084,151.3128,4,2257,small,964,0
2019-09-11 15:35:06,-33.8404,151.1845,3,9732,small,1252,0
2019-09-10 03:15:06,-37.7128,145.1839,5,1058,small,671,0
2019-09-15 09:36:06,-33.9953,151.2743,6,2476,small,1237,0
2019-09-15 06:25:06,-17.7202,122.3667,2,3001,small,761,0
2019-09-14 01:28:06,-37.8941,144.9372,7,3677,medium,1063,1
2019-09-13 06:26:06,-37.7992,144.9437,5,1058,small,1553,0
2019-09-11 06:52:06,-33.9181,151.0867,6,2476,medium,342,0
2019-09-11 18:49:06,-37.6488,145.0127,8,8376,small,1462,0
2019-09-15 13:08:06,-33.8665,151.1459,8,1627,small,1403,0
2019-09-14 08:08:06,-33.8813,151.2161,7,4242,small,891,0
2019-09-15 08:51:06,-33.8717,151.2972,6,2476,small,1016,0
2019-09-16 01:41:06,-33.9252,151.1518,4,2257,small,652,0
2019-09-11 09:21:06,-37.7841,145.0131,5,1058,small,2024,0
2019-09-14 12:46:06,-33.8369,151.2236,9,10000,small,972,1
2019-09-14 16:14:06,-33.9237,151.0153,9,10000,medium,1199,1
2019-09-16 14:07:06,-37.8899,145.0724,4,5479,medium,550,1
2019-09-15 14:09:06,-17.8895,121.9802,3,10000,small,250,1
2019-09-14 22:27:06,-33.9231,151.0474,8,1627,small,1771,0
2019-09-16 01:21:06,-37.8812,145.0033,6,8260,small,589,0
2019-09-13 16:08:06,-37.9371,145.0539,9,1432,small,-90,0
2019-09-16 15:14:06,-37.8406,144.8534,3,5089,small,777,1
2019-09-15 09:22:06,-33.9121,151.1007,4,2257,small,942,0
2019-09-10 14:55:06,-37.8558,144.9242,4,5479,medium,1219,0
2019-09-13 03:58:06,-37.8046,145.0768,2,634,small,1140,0
2019-09-11 13:27:06,-33.9450,151.4345,7,4242,small,1059,0
2019-09-13 09:03:06,-33.8729,151.3036,4,2257,medium,1018,1
2019-09-15 15:09:06,-33.8636,151.1847,4,2257,medium,1911,0
2019-09-10 15:37:06,-33.8944,151.2818,6,2476,medium,1029,1
2019-09-16 02:54:06,-33.7898,151.2218,5,355,small,1239,0
2019-09-14 22:48:06,-37.7929,145.0013,4,5479,medium,1714,1
2019-09-16 15:23:06,-37.7559,145.0734,4,5479,small,560,0
2019-09-14 14:56:06,-37.8252,144.9896,7,3677,small,1004,0
2019-09-12 09:15:06,-17.9962,122.0660,2,3001,small,1599,0
2019-09-13 11:56:06,-33.9796,151.0578,4,2257,medium,612,0
2019-09-10 01:27:06,-37.6500,144.8288,3,5089,medium,824,0
2019-09-13 08:28:06,-33.9997,151.3368,6,2476,small,546,0
2019-09-14 15:46:06,-33.7621,151.2834,7,4242,small,1314,0
2019-09-14 22:11:06,-37.7121,144.9873,8,8376,medium,1642,0
2019-09-16 16:33:06,-37.8908,145.0528,4,5479,small,1426,1
2019-09-10 07:48:06,-33.8248,151.3985,5,355,small,1577,0
2019-09-12 04:54:06,-37.8281,144.9146,6,8260,small,691,0
2019-09-14 17:07:06,-33.9999,151.0115,8,1627,small,1823,1
2019-09-14 22:19:06,-17.8542,122.0880,5,3590,medium,298,1
2019-09-15 08:32:06,-33.7346,151.1749,4,2257,small,757,0
2019-09-11 17:18:06,-17.8557,122.4509,5,3590,medium,1339,0
2019-09-11 08:29:06,-33.8165,151.2808,4,2257,small,1589,0
2019-09-11 08:41:06,-37.7789,145.0563,8,8376,small,1210,0
2019-09-14 08:42:06,-33.7532,151.0937,2,7331,small,1012,0
2019-09-11 08:05:06,-33.8930,151.0663,4,2257,medium,1176,0
2019-09-13 20:33:06,-33.8751,151.1144,5,355,small,837,0
2019-09-11 06:38:06,-37.5981,145.0762,3,5089,medium,1933,1
2019-09-14 10:44:06,-33.9268,151.3879,4,2257,medium,840,0
2019-09-12 03:57:06,-17.9542,122.0410,5,3590,small,711,0
2019-09-10 10:59:06,-37.8367,145.0667,3,5089,medium,1716,0
2019-09-10 11:43:06,-37.7728,144.9846,7,3677,small,1192,0
2019-09-13 08:35:06,-33.8774,151.1871,5,355,small,1823,0
2019-09-12 21:38:06,-33.8913,151.1610,2,7331,small,1867,0
2019-09-14 17:58:06,-33.8952,151.1940,5,355,small,503,0
2019-09-15 16:16:06,-33.6329,151.2328,5,355,small,947,0
2019-09-13 17:32:06,-37.6657,145.0342,3,5089,medium,704,1
2019-09-12 14:28:06,-37.7861,145.0555,7,3677,small,1110,0
2019-09-14 12:39:06,-33.7338,151.1750,6,2476,small,370,1
2019-09-14 03:03:06,-37.7300,144.9864,5,1058,medium,304,0
2019-09-12 12:05:06,-34.0370,151.1383,3,9732,small,1173,1
2019-09-10 14:08:06,-33.9968,151.4148,1,1542,small,693,0
2019-09-14 16:06:06,-33.8934,151.0667,4,2257,small,756,0
2019-09-11 17:54:06,-33.6866,151.2237,5,355,small,488,0
2019-09-15 12:12:06,-18.1579,122.2698,5,3590,medium,1289,0
2019-09-11 08:39:06,-37.9589,144.8584,3,5089,small,1615,0
2019-09-14 16:37:06,-34.0669,151.1082,5,355,medium,1077,1
2019-09-14 12:25:06,-34.0303,151.0436,2,7331,small,870,1
2019-09-12 15:28:06,-37.7756,145.0483,4,5479,medium,1387,1
2019-09-11 15:46:06,-37.7647,145.0142,4,5479,medium,1210,1
2019-09-12 09:08:06,-37.9310,144.9146,7,3677,small,953,0
2019-09-11 06:21:06,-37.9285,144.7797,5,1058,small,203,0
2019-09-14 19:34:06,-33.8010,151.0899,2,7331,medium,1550,0
2019-09-15 17:22:06,-33.9751,151.1725,3,9732,small,1258,1
2019-09-16 13:59:06,-33.8919,151.2264,4,2257,medium,2003,0
2019-09-11 10:01:06,-33.9243,150.9819,4,2257,small,770,0
2019-09-15 16:12:06,-33.8647,151.1772,3,9732,small,1026,0
2019-09-13 17:58:06,-37.8415,145.0327,4,5479,small,1033,1
2019-09-13 20:58:06,-37.7564,144.8083,3,5089,small,1399,0
2019-09-16 17:37:06,-33.7602,151.1576,5,355,small,968,0
2019-09-13 06:57:06,-34.0089,151.3253,8,1627,small,11,0
2019-09-12 13:18:06,-33.8521,151.2335,4,2257,small,1074,0
2019-09-11 12:03:06,-38.0014,145.0374,5,1058,small,1512,0
2019-09-12 11:54:06,-33.9629,151.0204,2,7331,medium,858,0
2019-09-10 14:02:06,-37.6034,144.8226,3,5089,small,1036,0
2019-09-10 12:29:06,-37.7350,144.7824,2,634,small,996,0
2019-09-13 14:21:06,-34.0583,151.0929,5,355,small,702,0
2019-09-16 08:50:06,-37.9098,144.8108,7,3677,medium,59,0
2019-09-15 04:18:06,-37.8557,144.9312,4,5479,small,1114,0
2019-09-10 18:33:06,-37.8026,144.8939,5,1058,small,528,0
2019-09-11 07:43:06,-33.7844,151.1636,4,2257,medium,1009,0
2019-09-13 01:55:06,-33.9485,151.3059,5,355,small,891,0
2019-09-10 09:59:06,-33.7738,151.3780,5,355,medium,536,0
2019-09-14 18:22:06,-37.8402,145.1211,4,5479,small,1051,1
2019-09-16 14:21:06,-37.6902,145.0613,8,8376,medium,173,1
2019-09-11 11:02:06,-33.8972,151.0632,8,1627,medium,811,0
2019-09-16 21:15:06,-33.8997,151.3439,6,2476,small,522,0
2019-09-12 19:37:06,-17.9744,122.2871,7,7267,medium,1360,1
2019-09-15 05:35:06,-37.8330,144.9553,3,5089,small,1455,0
2019-09-12 19:50:06,-37.8812,144.9400,3,5089,medium,574,1
2019-09-13 15:26:06,-33.8921,151.2604,7,4242,small,787,0
2019-09-12 14:31:06,-33.9002,151.2875,4,2257,small,1993,0
2019-09-12 13:38:06,-37.7447,145.0342,5,1058,medium,994,0
2019-09-12 04:48:06,-33.9650,151.4844,6,2476,medium,604,0
2019-09-13 17:00:06,-33.8845,151.1690,5,355,small,539,0
2019-09-11 03:08:06,-37.6431,145.0050,5,1058,small,905,1
2019-09-12 09:35:06,-33.8857,151.3211,5,355,small,1936,0
2019-09-13 14:04:06,-33.9331,151.2558,3,9732,small,486,0
2019-09-13 16:17:06,-37.8184,145.1302,4,5479,small,1332,0
2019-09-13 10:03:06,-37.6587,144.8477,6,8260,medium,1135,0
2019-09-16 05:06:06,-33.9417,151.2317,8,1627,medium,1511,0
2019-09-14 10:10:06,-33.9744,151.2139,7,4242,small,1399,0
2019-09-13 10:12:06,-33.7413,151.3880,3,9732,small,879,0
2019-09-12 13:43:06,-37.7846,144.9533,2,634,medium,508,0
2019-09-14 09:23:06,-37.8598,144.9774,5,1058,small,1568,0
2019-09-14 10:45:06,-37.8289,144.9302,5,1058,medium,921,0
2019-09-14 07:00:06,-33.7622,151.1870,5,355,small,316,0
2019-09-10 11:20:06,-33.7631,151.1932,4,2257,medium,816,0
